text,emotion_class
လှိုင်းလုံးတွေက ကမ်းခြေကို ရိုက်ခတ်ချိန်မှာ၊ လှိုင်းစီးသမားက သမုဒ္ဒရာရဲ့ စွမ်းအင်ကို စီးနင်းခြင်းရဲ့ သည်းထိတ်ရင်ဖိုမှုကို ပွေ့ဖက်ပြီး၊ လှိုင်းလုံးတိုင်းမှာ လွတ်လပ်မှုရဲ့ အနှစ်သာရကို ဖမ်းယူခြင်း,Neutral
ရှေးဟောင်းမြို့တစ်မြို့ရဲ့ သမိုင်းဝင် ဗိသုကာလက်ရာကို စူးစမ်းရှာဖွေနေခြင်း၊ ခရီးသွားက ကုန်လွန်သွားတဲ့ ခေတ်တစ်ခုဆီသို့ သယ်ဆောင်သွားခြင်း၊ အထိမ်းအမှတ်အဆောက်အအုံတိုင်းက အတိတ်ရဲ့ ပုံပြင်တွေကို တီးတိုးပြောပြနေတဲ့နေရာ,Neutral
စင်္ကြံမှာ ကိုယ့် crush နဲ့ မျက်လုံးချင်းမဆုံအောင် အောင်မြင်စွာ ရှောင်လိုက်နိုင်ပြီ မစ်ရှင်ပြီးမြောက် #ဆယ်ကျော်သက်အချစ် #ကိုယ်ပျောက်မုဒ်,Joy
ရုပ်ရှင်မာရသွန်ကြည့်နေတုန်း သရေစာကုန်သွားပြီ အကျပ်အတည်းအဆင့် - အရေးပေါ်! #ရုပ်ရှင်ညအခက်အခဲများ #ဆယ်ကျော်သက်ပြဿနာများ,Sadness
Selfie အတွက် အကောင်းဆုံး filter ရွေးဖို့ တစ်နာရီကုန်သွားတယ် အဲ့ဒီ Instagram အလှတရားအတွက် ရုန်းကန်မှုက တကယ့်ကိုအစစ် #Selfieဘုရင်မ #ဆယ်ကျော်သက်ခံစားချက်များ,Joy
နားကြပ်တွေ ထပ်ပျောက်သွားပြန်ပြီ သူတို့ ဘယ်လို လေထဲမှာ ပျောက်ကွယ်သွားတာလဲ #နားကြပ်လျှို့ဝှက်ဆန်းကြယ်မှု #ဆယ်ကျော်သက်ဘဝ,Anger
စာမေးပွဲအတွက် စာကျက်ဖို့ ဆုံးဖြတ်လိုက်ပေမယ့် စာကျက်တာနဲ့ပတ်သက်တဲ့ meme တွေပဲ လုပ်ဖြစ်သွားတယ် အချိန်ဆွဲခြင်းအဆင့် - ကျွမ်းကျင်သူ #အချိန်ဆွဲနိုင်ငံ #ဆယ်ကျော်သက်ဝန်ခံချက်များ,Surprise
နေ့အတွက် အဝတ်အစားဝတ်ပြီးမှ စနေနေ့ဆိုတာ သတိရသွားတယ် အိုး #စနေတနင်္ဂနွေခံစားချက်များ #ဆယ်ကျော်သက်ရုန်းကန်မှုများ,Sadness
Group project တစ်ခုကို ဒရာမာမရှိဘဲ ရှင်သန်ကျော်လွှားနိုင်ခဲ့တယ် အံ့ဖွယ်အမှုတွေ တကယ်ဖြစ်တာပဲ #အဖွဲ့လိုက်ပရောဂျက်အောင်မြင်မှု #ဆယ်ကျော်သက်အောင်မြင်မှုများ,Joy
ချက်ပြုတ်ဖို့ ရည်ရွယ်ချက်နဲ့ မီးဖိုချောင်ထဲဝင်သွားတယ် အာလူးကြော်တစ်ထုပ်နဲ့ ထွက်လာတယ် ချက်ပြုတ်တာက ဘာပဲဖြစ်ဖြစ် အပိုပဲ #လေ့ကျင့်ဆဲမာစတာစားဖိုမှူး #ဆယ်ကျော်သက်ဟာသ,Anger
စာသင်ခန်းထဲမှာ နာရီကို စိုက်ကြည့်ရင်း၊ ခေါင်းလောင်းတီးဖို့ စောင့်နေတာက တစ်နေ့တာရဲ့ စိတ်လှုပ်ရှားစရာအကောင်းဆုံး အဖြစ်အပျက်လိုပဲ #အတန်းချိန်ရေတွက်မှု #ဆယ်ကျော်သက်ဘဝ,Surprise
စာအုပ်စီးရီးအသစ်တစ်ခု ရှာဖွေတွေ့ရှိပြီး တစ်ညလုံး စာဖတ်နေခဲ့တယ် ဘယ်သူက အိပ်ချိန်လိုလို့လဲ #စာအုပ်ပိုးဘဝ #ညဉ့်နက်စာဖတ်ခြင်း,Joy
ဗီဒီယိုဂိမ်းအသစ်ဝယ်၊ နာရီပေါင်းများစွာ ကစား၊ စားဖို့မေ့သွားတယ် အဆုံးစွန် ဂိမ်းကစားချိန် #ဂိမ်းသမားဘဝ #အစားအစာမပါဂိမ်းကစားခြင်း,Joy
စီးရီးအသစ်တစ်ခုကို တစ်နေ့လုံး ဆက်တိုက်ကြည့်ရှုခဲ့တယ် ကုန်ထုတ်စွမ်းအားအဆင့် - သုည #ပျင်းရိတဲ့နေ့ #တီဗီစီးရီးမာရသွန်,Joy
နောက်ဆုံးပေါ် ဖက်ရှင်ခေတ်ရေစီးကြောင်းတွေကို လိုက်မီပြီး အခု ဈေးဝယ်ထွက်ဖို့ စီစဉ်နေပါတယ် #ဖက်ရှင်ကျသူ #ခေတ်မှီဆယ်ကျော်သက်,Joy
တူရိယာအသစ်တစ်ခု သင်ယူဖို့ ဆုံးဖြတ်လိုက်တယ် ပထမနေ့ - ဘယ်လိုကိုင်ရမလဲဆိုတာ ခုထိ ကြိုးစားနေဆဲ #ဂီတအသစ်သင် #သင်ယူမှုခရီးစဉ်,Anger
စိတ်ခံစားမှုတိုင်းအတွက် ပြီးပြည့်စုံတဲ့ playlist ဖန်တီးဖို့ နာရီပေါင်းများစွာ ကုန်ဆုံးခဲ့တယ် ဂီတက ကျွန်တော့်ရဲ့ ကုထုံး #Playlistပြုလုပ်သူ #ဆယ်ကျော်သက်ဂီတချစ်သူ,Joy
မိသားစုအတွက် အရသာရှိတဲ့ အစားအစာတစ်ခုကို အောင်မြင်စွာ ချက်ပြုတ်နိုင်ခဲ့တယ် စားဖိုမှူး ကျွမ်းကျင်မှုတွေ ပွင့်သွားပြီ! #စားဖိုမှူးမုဒ် #ဆယ်ကျော်သက်စားဖိုမှူး,Joy
အလိုအလျောက် စနေ၊ တနင်္ဂနွေ အပန်းဖြေခရီးတစ်ခု ကြိုတင်မှာယူလိုက်တယ် စွန့်စားခန်းက စောင့်ကြိုနေတယ်! #ခရီးသွားပိုး #စနေတနင်္ဂနွေလွတ်မြောက်မှု,Joy
ဖျော်ဖြေပွဲတစ်ခု တက်ရောက်ပြီး တစ်ညလုံး ကခုန်ခဲ့တယ် ဂီတက ဘဝရဲ့ နှလုံးခုန်သံ #ဖျော်ဖြေပွဲခံစားချက်များ #တစ်ညလုံးကခုန်ခြင်း,Joy
ငယ်ဘဝ ကာတွန်းတွေကို ပြန်လည်ရှာဖွေတွေ့ရှိပြီး အတိတ်ကိုတမ်းတစိတ်တွေ ပြည့်နေတဲ့ မာရသွန်တစ်ခု ကြည့်ခဲ့တယ် #ကာတွန်းအတိတ်ကိုတမ်းတခြင်း #ဆယ်ကျော်သက်အမှတ်တရများ,Joy
ကိုယ်တိုင်လုပ် အိမ်အလှဆင် ပရောဂျက်တစ်ခုကို စတင်လိုက်တယ် နောက်ဆုံးတစ်ခေါက်ထက် ပိုကောင်းမယ်လို့ မျှော်လင့်ကြရအောင် #DIYစွန့်စားခန်း #ဆယ်ကျော်သက်အိမ်အလှဆင်,Joy
ပြတိုက်မှာ နေ့လည်ခင်းကို ဖြတ်သန်းခဲ့တယ်၊ ယဉ်ကျေးမှုရှိချင်ယောင်ဆောင်ရင်း ဖြစ်ပေါ်လာဆဲ အနုပညာဝါသနာရှင် #ပြတိုက်နေ့ #ဆယ်ကျော်သက်အနုပညာချစ်သူ,Surprise
ကျပန်း အတွေးတွေနဲ့ စဉ်းစားတွေးတောမှုတွေအကြောင်း ဘလော့ဂ်တစ်ခု စတင်လိုက်တယ် ဘလော့ဂ်ရေးတာက ဒိုင်ယာရီအသစ် #ဘလော့ဂါဘဝ #ဆယ်ကျော်သက်ဘလော့ဂါ,Surprise
ဂန္ထဝင် ဝတ္ထုတစ်အုပ်နဲ့ ငြိမ်းချမ်းတဲ့ နေ့လည်ခင်းကို အရသာခံနေပါတယ် တိတ်ဆိတ်ငြိမ်သက်တဲ့ အခိုက်အတန့်တွေက အကောင်းဆုံး အခိုက်အတန့်တွေ #စာအုပ်ချစ်သူ #ငြိမ်းချမ်းတဲ့နေ့လည်ခင်း,Joy
တစ်သက်တာ အမှတ်တရတွေကို ပြန်လည်သုံးသပ်ရင်း၊ အရေးအကြောင်းတိုင်းက ပုံပြင်တစ်ပုဒ် ပြောပြနေတယ် အိုမင်းခြင်းရဲ့ အလှတရားကို ပွေ့ဖက်ခြင်း #ဘဝပြန်လည်သုံးသပ်မှုများ #အိုမင်းခြင်းထဲကအလှတရား,Love
ဒစ်ဂျစ်တယ် အနုပညာလောကကို စူးစမ်းရှာဖွေနေပါတယ် ဝါသနာအသစ်တွေ ရှာဖွေတွေ့ရှိဖို့ ဘယ်တော့မှ နောက်မကျဘူး #ဒစ်ဂျစ်တယ်အနုပညာ #နောက်ကျမှပွင့်သူ,Surprise
အိမ်ချက်ဟင်းရဲ့ အရသာတွေကို အရသာခံနေပါတယ် ရိုးရှင်းတဲ့ ပျော်ရွှင်မှုတွေက ပျော်ရွှင်မှုရဲ့ နှလုံးသား #အိမ်ချက်ဟင်း #ရိုးရှင်းတဲ့ပျော်ရွှင်မှုများ,Joy
ဘာသာစကားအသစ်တစ်ခု သင်ယူခြင်းရဲ့ ခရီးစဉ်ကို စတင်နေပါတယ် စကားလုံးအသစ်တိုင်းနဲ့အတူ စိတ်က နုပျိုနေဆဲ #ဘာသာစကားသင်ယူခြင်း #ဘယ်တော့မှနောက်မကျဘူး,Surprise
ဂန္ထဝင် ဂီတဖျော်ဖြေပွဲတစ်ခု တက်ရောက်ခဲ့တယ်၊ အချိန်မရွေး ခေတ်မီတဲ့ သံစဉ်တွေ ပဲ့တင်ထပ်နေတာကို ခံစားရတယ် ဂီတက မျိုးဆက်တွေကို ကျော်လွှားတယ် #ဂန္ထဝင်ဂီတ #အချိန်မရွေးခေတ်မီတဲ့သံစဉ်များ,Joy
ဓာတ်ပုံရိုက်ကူးခြင်းကနေတစ်ဆင့် သဘာဝတရားရဲ့ အလှကို ဖမ်းယူနေပါတယ် လျှပ်တစ်ပြက်ပုံတိုင်းက ရတနာတစ်ခု #သဘာဝဓာတ်ပုံရိုက်ကူးခြင်း #အကြီးတန်းဓာတ်ပုံဆရာ,Joy
သူငယ်ချင်းဟောင်းတွေနဲ့ လက်ဖက်ရည်တစ်ခွက်သောက်ရင်း ပြန်လည်ချိတ်ဆက်နေပါတယ် သူငယ်ချင်းဆက်ဆံရေး၊ အဖော်ဖြစ်ခြင်းရဲ့ စစ်မှန်တဲ့ အနှစ်သာရ #သူငယ်ချင်းဟောင်းများ #အဖော်ဖြစ်ခြင်း,Joy
အတိတ်က တန်ဖိုးထားရတဲ့ နေရာတွေကို ပြန်လည်လည်ပတ်ဖို့ ကားနဲ့ခရီးထွက်ခြင်းကို စတင်လိုက်တယ် အတိတ်ကိုတမ်းတခြင်း၊ အဆုံးစွန် ခရီးသွားအဖော် #ကားနဲ့ခရီးထွက်ခြင်း #အတိတ်ကိုတမ်းတခရီးစဉ်,Joy
လူထု သံပြိုင်တေးဂီတအဖွဲ့တစ်ခု ဝင်ရောက်ခဲ့တယ်၊ အဖော်အသံတွေနဲ့ သံစဉ်ညီအောင် သီဆိုနေခြင်း ဂီတက အချိန်ကို ကြံ့ကြံ့ခံနိုင်တဲ့ ချည်နှောင်မှုတွေကို ဖန်တီးတယ် #လူထုသံပြိုင်တေးဂီတအဖွဲ့ #အိုမင်းခြင်းထဲကသဟဇာတဖြစ်မှု,Joy
တရားထိုင်ခြင်း အနုပညာကို စူးစမ်းရှာဖွေနေခြင်း၊ စိတ်ရဲ့ ငြိမ်သက်မှုထဲမှာ တည်ငြိမ်အေးချမ်းမှုကို ရှာဖွေတွေ့ရှိခြင်း #တရားထိုင်ခရီးစဉ် #တည်ငြိမ်အေးချမ်းတဲ့စိတ်,Joy
ဥယျာဉ်ထဲမှာ လမ်းလျှောက်ထွက်ရင်း၊ ပွင့်လန်းနေတဲ့ ပန်းတွေရဲ့ အလှကို တန်ဖိုးထားလေးစားနေပါတယ် သဘာဝတရားရဲ့ အံ့ဖွယ်ရာတွေက ဘယ်တော့မှ မရပ်တန့်ဘူး #ဥယျာဉ်လမ်းလျှောက်ခြင်း #ပန်းအလှ,Joy
အကြိုက်ဆုံး vintage ဝိုင်တစ်ခွက်ကို သောက်သုံးနေရင်း၊ သောက်လိုက်တိုင်းက ကုန်လွန်သွားတဲ့ နှစ်တွေရဲ့ ပုံပြင်တစ်ပုဒ် ပြောပြနေတယ် ကောင်းမွန်စွာ နေထိုင်ခဲ့တဲ့ ဘဝအတွက် ချီးယားစ် #ဝိုင်ချစ်သူ #Vintageချီးယားစ်,Joy
လူထု အနုပညာသင်တန်းတစ်ခုမှာ ပါဝင်ခဲ့တယ်၊ ရွှေရောင်နှစ်တွေမှာ ဖန်တီးမှုကို ထုတ်လွှတ်နေခြင်း အနုပညာမှာ အသက်ကန့်သတ်ချက်မရှိဘူး #အနုပညာသင်တန်း #အကြီးတန်းအနုပညာ,Joy
ကိုယ်တိုင်ရေး အတ္ထုပ္ပတ္တိတစ်ခု ရေးသားခြင်းရဲ့ ခရီးစဉ်ကို စတင်နေပါတယ်၊ တစ်သက်တာ အတွေ့အကြုံတွေကို မှတ်တမ်းတင်နေခြင်း ပုံပြင်တိုင်းက အရေးကြီးတယ် #ကိုယ်တိုင်ရေးအတ္ထုပ္ပတ္တိရေးသားခြင်း #အကြီးတန်းပုံပြင်များ,Love
သမိုင်းဆိုင်ရာ ဟောပြောပွဲတစ်ခု တက်ရောက်ခဲ့တယ်၊ အတိတ်က သင်ခန်းစာတွေကြောင့် အမြဲတမ်း စွဲလန်းမိတယ် သင်ယူခြင်းက တစ်သက်တာ စွန့်စားခန်း #သမိုင်းဟောပြောပွဲ #အကြီးတန်းသင်ယူခြင်း,Surprise
ရိုးရာ မိသားစု ဟင်းချက်နည်းတွေကို ချက်ပြုတ်ခြင်းရဲ့ ပျော်ရွှင်မှုကို ပြန်လည်ရှာဖွေတွေ့ရှိခဲ့တယ် မီးဖိုချောင်၊ တန်ဖိုးထားရတဲ့ အမှတ်တရတွေရဲ့ နေရာ #မိသားစုဟင်းချက်နည်းများ #အကြီးတန်းချက်ပြုတ်ခြင်း,Joy
သဘာဝ ဓာတ်ပုံရိုက်ကူးခြင်း ကလပ်တစ်ခု ဝင်ရောက်ခဲ့တယ်၊ ပြင်ပလောကကြီးရဲ့ အလှကို ဖမ်းယူနေခြင်း ကလစ်တိုင်းက သဘာဝတရားနဲ့ ချိတ်ဆက်မှုတစ်ခု #သဘာဝဓာတ်ပုံရိုက်ကူးခြင်း #အကြီးတန်းဓာတ်ပုံဆရာ,Joy
ဂျက်ဇ် ဖျော်ဖြေပွဲတစ်ခု တက်ရောက်ခဲ့ပြီး အချိန်မရွေး ခေတ်မီတဲ့ တေးသွားတွေရဲ့ စည်းချက်အတိုင်း ယိမ်းနွဲ့ခဲ့တယ် ဂီတ၊ ရွှေရောင်နှစ်တွေမှာ အမြဲတမ်း အဖော် #ဂျက်ဇ်ဖျော်ဖြေပွဲ #အကြီးတန်းဂီတ,Joy
စာရေးအဖွဲ့တစ်ခု ဝင်ရောက်ခဲ့တယ်၊ အတွေးတွေနဲ့ ပြန်လည်သုံးသပ်မှုတွေကို ရေးချနေခြင်း စာရေးခြင်း၊ စိတ်ဝိညာဉ်ရဲ့ နက်ရှိုင်းမှုတွေဆီသို့ ခရီးစဉ်တစ်ခု #စာရေးအဖွဲ့ #အကြီးတန်းစာရေးဆရာ,Love
တစ်ကိုယ်တော် ခရီးသွား စွန့်စားခန်းတစ်ခုကို စတင်လိုက်တယ်၊ ကိုယ့်အရှိန်နဲ့ကိုယ် နေရာအသစ်တွေရဲ့ အလှကို ရှာဖွေတွေ့ရှိခြင်း #တစ်ကိုယ်တော်ခရီးသွား #အကြီးတန်းစူးစမ်းရှာဖွေသူ,Joy
Vintage ကားပြပွဲတစ်ခု တက်ရောက်ခဲ့တယ်၊ တစ်ချိန်က လမ်းတွေကို စိုးမိုးခဲ့တဲ့ ဂန္ထဝင်ကားတွေအကြောင်း ပြန်လည်အမှတ်ရနေခြင်း rev တိုင်းမှာ အတိတ်ကိုတမ်းတခြင်း #Vintageကားများ #ဂန္ထဝင်စီးနင်းမှုများ,Joy
လူထု ဥယျာဉ်တစ်ခု စတင်လိုက်တယ်၊ အပင်တွေတင်မက သူငယ်ချင်းဆက်ဆံရေးတွေကိုပါ စိုက်ပျိုးနေခြင်း စိမ်းလန်းသော လက်မများ စည်းလုံးကြ! #လူထုဥယျာဉ် #အကြီးတန်းဥယျာဉ်မှူး,Joy
မိသားစု ညစာစားပွဲတစ်ခု ကျင်းပခဲ့တယ်၊ ရယ်မောသံတွေက ပန်းကန်ခွက်ယောက် တချွင်ချွင်မြည်သံထက် ပိုကျယ်လောင်စွာ ပဲ့တင်ထပ်နေတဲ့နေရာ မိသားစု၊ ပျော်ရွှင်မှုရဲ့ နှလုံးသား #မိသားစုညစာစားပွဲ #အကြီးတန်းအိမ်ရှင်,Joy
သက်ကြီးရွယ်အိုများအတွက် အကသင်တန်းတစ်ခု စာရင်းသွင်းခဲ့တယ်၊ ဘဝရဲ့ စည်းချက်အတိုင်း လှုပ်ရှားနေခြင်း ကပွဲကြမ်းပြင်ပေါ်မှာ အသက်က ဂဏန်းတစ်ခုမျှသာ #အကသင်တန်း #အကြီးတန်းအကသမား,Joy
အနုပညာပြခန်းတစ်ခု လည်ပတ်ခဲ့တယ်၊ ဖန်တီးမှုရဲ့ ပုံပြင်တွေ ပြောပြနေတဲ့ စုတ်ချက်တွေကို တန်ဖိုးထားလေးစားနေခြင်း အနုပညာ၊ ထာဝရ အဖော် #အနုပညာပြခန်း #အကြီးတန်းအနုပညာချစ်သူ,Joy
သက်ကြီးရွယ်အိုများအတွက် စာအုပ်ကလပ်တစ်ခု စတင်လိုက်တယ်၊ ဆွေးနွေးမှုတွေက ဝတ္ထုတွေထဲက ဇာတ်ကောင်တွေလိုပဲ တက်ကြွနေတဲ့နေရာ #စာအုပ်ကလပ် #အကြီးတန်းစာဖတ်သူများ,Joy
ပန်းခြံထဲမှာ ပျော်ပွဲစားထွက်ပွဲတစ်ခု ကျင်းပခဲ့တယ်၊ သူငယ်ချင်းဆက်ဆံရေးနဲ့ နေရောင်ခြည်ရဲ့ နွေးထွေးမှုထဲမှာ နေပူစာလှုံနေခြင်း ရိုးရှင်းတဲ့ ပျော်ရွှင်မှုများ၊ အချိန်မရွေး ခေတ်မီတဲ့ အမှတ်တရများ #ပန်းခြံပျော်ပွဲစားထွက်ပွဲ #အကြီးတန်းပျော်ရွှင်မှု,Joy
ဒေသခံ ပြဇာတ်ထုတ်လုပ်မှုတစ်ခုမှာ ပါဝင်ခဲ့တယ်၊ စင်မြင့်က အသက်အရွယ်တိုင်းနဲ့ သက်ဆိုင်တယ်ဆိုတာ သက်သေပြနေခြင်း #ပြဇာတ်ထုတ်လုပ်မှု #အကြီးတန်းသရုပ်ဆောင်,Joy
တောင်တက် စွန့်စားခန်းတစ်ခုကို စတင်လိုက်တယ်၊ လမ်းတွေကို အောင်နိုင်ပြီး သဘာဝတရားရဲ့ အလှကို အရသာခံနေခြင်း တောင်ထိပ်ပေါ်မှာ အသက်က ဂဏန်းတစ်ခုမျှသာ #တောင်တက်စွန့်စားခန်း #အကြီးတန်းတောင်တက်သမား,Joy
ကောင်းမွန်စွာ နေထိုင်ခဲ့တဲ့ ဘဝရဲ့ လျှပ်တစ်ပြက်ပုံတွေ ပါဝင်တဲ့ ဓာတ်ပုံပြပွဲတစ်ခု ကျင်းပခဲ့တယ် ဓာတ်ပုံတိုင်းမှာ ပြောပြစရာ ပုံပြင်တစ်ပုဒ်ရှိတယ် #ဓာတ်ပုံပြပွဲ #အကြီးတန်းဓာတ်ပုံဆရာ,Love
သက်ကြီးရွယ်အို စက်ဘီးစီးကလပ်တစ်ခု ဝင်ရောက်ခဲ့တယ်၊ ဆံပင်ထဲက လေကို ခံစားရပြီး လမ်းဖွင့်ရဲ့ လွတ်လပ်မှုကို ခံစားရခြင်း #စက်ဘီးစီးကလပ် #အကြီးတန်းစက်ဘီးသမား,Joy
ဝိုင်အရသာခံပွဲတစ်ခု တက်ရောက်ခဲ့တယ်၊ ကောင်းမွန်တဲ့ ဝိုင်လို အသက်အရွယ်ရင့်ကျက်လာတဲ့ အရသာတွေရဲ့ ကြွယ်ဝမှုကို အရသာခံနေခြင်း ရွှေရောင်နှစ်တွေအတွက် ချီးယားစ်! #ဝိုင်အရသာခံပွဲ #အကြီးတန်းဝိုင်ချစ်သူ,Joy
ကပွဲခန်းမအက သင်ယူခြင်း စတင်လိုက်တယ်၊ ကပွဲကြမ်းပြင်ပေါ်မှာ ကျက်သရေရှိစွာ လျှောတိုက်ကခုန်နေခြင်း ခြေလှမ်းတိုင်းမှာ အသက်အရွယ်မရွေး ကျက်သရေရှိမှု #ကပွဲခန်းမအက #အကြီးတန်းအကသမား,Joy
လူထု ပန်းချီရေးဆွဲပွဲတစ်ခု စီစဉ်ခဲ့တယ်၊ ဗလာ ပန်းချီကားချပ်တွေကို မျှဝေခံစားရတဲ့ ဖန်တီးမှုရဲ့ လက်ရာမြောက် ပန်းချီကားတစ်ခုအဖြစ်သို့ ပြောင်းလဲခြင်း #ပန်းချီရေးဆွဲပွဲ #အကြီးတန်းအနုပညာရှင်,Joy
သူငယ်ချင်းဟောင်းတွေနဲ့ 'အမှတ်တရလမ်း' ညနေခင်းတစ်ခု ကျင်းပခဲ့တယ်၊ ကျွန်တော်တို့ရဲ့ ဘဝတွေကို ပုံဖော်ခဲ့တဲ့ စွန့်စားခန်းတွေအကြောင်း ပြန်လည်အမှတ်ရနေခြင်း #အမှတ်တရလမ်း #အကြီးတန်းပြန်လည်အမှတ်ရခြင်း,Love
သက်ကြီးရွယ်အို နက္ခတ္တဗေဒ ကလပ်တစ်ခု ဝင်ရောက်ခဲ့တယ်၊ ကြယ်ကြည့်ပြီး စကြဝဠာရဲ့ ကျယ်ပြန့်မှုထဲမှာ အံ့သြမှုကို ရှာဖွေတွေ့ရှိခြင်း #နက္ခတ္တဗေဒကလပ် #အကြီးတန်းကြယ်ကြည့်သူ,Surprise
ဒေသခံ ဂျက်ဇ်ပွဲတော်တစ်ခု တက်ရောက်ခဲ့တယ်၊ အချိန်ရဲ့ စမ်းသပ်မှုကို ကြံ့ကြံ့ခံနိုင်ခဲ့တဲ့ တေးသွားတွေအတိုင်း ခြေချောင်းတွေ တတောက်တောက် ခေါက်နေခြင်း ဂီတ၊ တစ်သက်တာ အချစ်ဇာတ်လမ်း #ဂျက်ဇ်ပွဲတော် #အကြီးတန်းဂီတချစ်သူ,Joy
နှစ်တွေတစ်လျှောက် ရရှိခဲ့တဲ့ ပညာဉာဏ်ကို မျှဝေတဲ့ ဘလော့ဂ်တစ်ခု စတင်လိုက်တယ်၊ နေ့ရက်တိုင်းက သင်ယူပြီး ကြီးထွားဖို့ အခွင့်အရေးတစ်ခုဖြစ်တယ်ဆိုတာ သက်သေပြနေခြင်း #အကြီးတန်းပညာဉာဏ် #ဘလော့ဂ်,Love
ပရဟိတ အပြေးပြိုင်ပွဲတစ်ခုမှာ ပါဝင်ခဲ့တယ်၊ အသက်အရွယ်က အဓိပ္ပါယ်ရှိတဲ့ အကြောင်းရင်းတွေကို ပံ့ပိုးကူညီဖို့ အတားအဆီးမဟုတ်ဘူးဆိုတာ သက်သေပြနေခြင်း #ပရဟိတအပြေးပြိုင်ပွဲ #အကြီးတန်းအပြေးသမား,Joy
စိန်ခေါ်မှုရှိတဲ့ ရူပဗေဒစာမေးပွဲတစ်ခုကို ရှင်သန်ကျော်လွှားနိုင်ခဲ့တယ် ညီမျှခြင်းတွေ၊ မင်း ငါ့ကို အနိုင်ယူလို့မရဘူး!,Neutral
